year,region ,site,treatment ,quad,species ,cover
2019,TL,PL,CT,1,vac vit winter kill,0.071428571
2019,TL,PL,CT,1,sal ret,0.028571429
2019,TL,PL,CT,1,unk 4,0
2019,TL,PL,CT,1,led pal winter kill,0
2019,TL,PL,CT,2,moss,0.342105263
2019,TL,PL,CT,2,lichen,0.078947368
2019,TL,PL,CT,2,litter,0.105263158
2019,TL,PL,CT,2,frost boil,0
2019,TL,PL,CT,2,bare,0.006578947
2019,TL,PL,CT,2,And pol,0
2019,TL,PL,CT,2,Bet nan,0.105263158
2019,TL,PL,CT,2,Car big,0.052631579
2019,TL,PL,CT,2,Cas tet,0
2019,TL,PL,CT,2,Emp nig,0
2019,TL,PL,CT,2,Eri vag,0.039473684
2019,TL,PL,CT,2,Led pal,0.026315789
2019,TL,PL,CT,2,Ped lap,0
2019,TL,PL,CT,2,Pol bis,0.013157895
2019,TL,PL,CT,2,Rub cha,0
2019,TL,PL,CT,2,Sal pul,0
2019,TL,PL,CT,2,Vac uli,0.006578947
2019,TL,PL,CT,2,Vac vit,0.065789474
2019,TL,PL,CT,2,St. D. Bet.,0.092105263
2019,TL,PL,CT,2,vac vit winter kill,0.039473684
2019,TL,PL,CT,2,sal ret,0.026315789
2019,TL,PL,CT,2,unk 4,0
2019,TL,PL,CT,2,led pal winter kill,0
2019,TL,PL,CT,3,moss,0.219178082
2019,TL,PL,CT,3,lichen,0.068493151
2019,TL,PL,CT,3,litter,0.109589041
2019,TL,PL,CT,3,frost boil,0
2019,TL,PL,CT,3,bare,0.04109589
2019,TL,PL,CT,3,And pol,0
2019,TL,PL,CT,3,Bet nan,0.082191781
2019,TL,PL,CT,3,Car big,0.082191781
2019,TL,PL,CT,3,Cas tet,0
2019,TL,PL,CT,3,Emp nig,0
2019,TL,PL,CT,3,Eri vag,0.095890411
2019,TL,PL,CT,3,Led pal,0.02739726
2019,TL,PL,CT,3,Ped lap,0
2019,TL,PL,CT,3,Pol bis,0.01369863
2019,TL,PL,CT,3,Rub cha,0
2019,TL,PL,CT,3,Sal pul,0.04109589
2019,TL,PL,CT,3,Vac uli,0.082191781
2019,TL,PL,CT,3,Vac vit,0.054794521
2019,TL,PL,CT,3,St. D. Bet.,0.01369863
2019,TL,PL,CT,3,vac vit winter kill,0.054794521
2019,TL,PL,CT,3,sal ret,0.01369863
2019,TL,PL,CT,3,unk 4,0
2019,TL,PL,CT,3,led pal winter kill,0
2019,TL,PL,CT,4,moss,0.165605096
2019,TL,PL,CT,4,lichen,0.012738854
2019,TL,PL,CT,4,litter,0.203821656
2019,TL,PL,CT,4,frost boil,0
2019,TL,PL,CT,4,bare,0
2019,TL,PL,CT,4,And pol,0
2019,TL,PL,CT,4,Bet nan,0.050955414
2019,TL,PL,CT,4,Car big,0.165605096
2019,TL,PL,CT,4,Cas tet,0
2019,TL,PL,CT,4,Emp nig,0.006369427
2019,TL,PL,CT,4,Eri vag,0.038216561
2019,TL,PL,CT,4,Led pal,0
2019,TL,PL,CT,4,Ped lap,0
2019,TL,PL,CT,4,Pol bis,0.025477707
2019,TL,PL,CT,4,Rub cha,0
2019,TL,PL,CT,4,Sal pul,0.114649682
2019,TL,PL,CT,4,Vac uli,0.050955414
2019,TL,PL,CT,4,Vac vit,0.025477707
2019,TL,PL,CT,4,St. D. Bet.,0.025477707
2019,TL,PL,CT,4,vac vit winter kill,0
2019,TL,PL,CT,4,sal ret,0.114649682
2019,TL,PL,CT,4,unk 4,0
2019,TL,PL,CT,4,led pal winter kill,0
2019,TL,PL,CT,5,moss,0.179104478
2019,TL,PL,CT,5,lichen,0.014925373
2019,TL,PL,CT,5,litter,0.134328358
2019,TL,PL,CT,5,frost boil,0
2019,TL,PL,CT,5,bare,0.044776119
2019,TL,PL,CT,5,And pol,0
2019,TL,PL,CT,5,Bet nan,0.074626866
2019,TL,PL,CT,5,Car big,0.104477612
2019,TL,PL,CT,5,Cas tet,0
2019,TL,PL,CT,5,Emp nig,0
2019,TL,PL,CT,5,Eri vag,0.074626866
2019,TL,PL,CT,5,Led pal,0.044776119
2019,TL,PL,CT,5,Ped lap,0
2019,TL,PL,CT,5,Pol bis,0
2019,TL,PL,CT,5,Rub cha,0
2019,TL,PL,CT,5,Sal pul,0.059701493
2019,TL,PL,CT,5,Vac uli,0.007462687
2019,TL,PL,CT,5,Vac vit,0.104477612
2019,TL,PL,CT,5,St. D. Bet.,0.044776119
2019,TL,PL,CT,5,vac vit winter kill,0.014925373
2019,TL,PL,CT,5,sal ret,0.089552239
2019,TL,PL,CT,5,unk 4,0
2019,TL,PL,CT,5,led pal winter kill,0.007462687
2019,TL,PL,CT,6,moss,0.244680851
2019,TL,PL,CT,6,lichen,0.010638298
2019,TL,PL,CT,6,litter,0.085106383
2019,TL,PL,CT,6,frost boil,0
2019,TL,PL,CT,6,bare,0
2019,TL,PL,CT,6,And pol,0
2019,TL,PL,CT,6,Bet nan,0.180851064
2019,TL,PL,CT,6,Car big,0.095744681
2019,TL,PL,CT,6,Cas tet,0
2019,TL,PL,CT,6,Emp nig,0
2019,TL,PL,CT,6,Eri vag,0.085106383
2019,TL,PL,CT,6,Led pal,0.053191489
2019,TL,PL,CT,6,Ped lap,0
2019,TL,PL,CT,6,Pol bis,0
2019,TL,PL,CT,6,Rub cha,0
2019,TL,PL,CT,6,Sal pul,0.085106383
2019,TL,PL,CT,6,Vac uli,0.005319149
2019,TL,PL,CT,6,Vac vit,0.074468085
2019,TL,PL,CT,6,St. D. Bet.,0.042553191
2019,TL,PL,CT,6,vac vit winter kill,0.005319149
2019,TL,PL,CT,6,sal ret,0.021276596
2019,TL,PL,CT,6,unk 4,0.005319149
2019,TL,PL,CT,6,led pal winter kill,0.005319149
2019,TL,PL,CT,7,moss,0.145454545
2019,TL,PL,CT,7,lichen,0.009090909
2019,TL,PL,CT,7,litter,0.2
2019,TL,PL,CT,7,frost boil,0
2019,TL,PL,CT,7,bare,0
2019,TL,PL,CT,7,And pol,0
2019,TL,PL,CT,7,Bet nan,0.127272727
2019,TL,PL,CT,7,Car big,0.181818182
2019,TL,PL,CT,7,Cas tet,0
2019,TL,PL,CT,7,Emp nig,0
2019,TL,PL,CT,7,Eri vag,0.163636364
2019,TL,PL,CT,7,Led pal,0.018181818
2019,TL,PL,CT,7,Ped lap,0.009090909
2019,TL,PL,CT,7,Pol bis,0
2019,TL,PL,CT,7,Rub cha,0
2019,TL,PL,CT,7,Sal pul,0
2019,TL,PL,CT,7,Vac uli,0
2019,TL,PL,CT,7,Vac vit,0.127272727
2019,TL,PL,CT,7,St. D. Bet.,0.009090909
2019,TL,PL,CT,7,vac vit winter kill,0
2019,TL,PL,CT,7,sal ret,0.009090909
2019,TL,PL,CT,7,unk 4,0
2019,TL,PL,CT,7,led pal winter kill,0
2019,TL,PL,CT,8,moss,0.156626506
2019,TL,PL,CT,8,lichen,0.012048193
2019,TL,PL,CT,8,litter,0.21686747
2019,TL,PL,CT,8,frost boil,0
2019,TL,PL,CT,8,bare,0.012048193
2019,TL,PL,CT,8,And pol,0
2019,TL,PL,CT,8,Bet nan,0.096385542
2019,TL,PL,CT,8,Car big,0.180722892
2019,TL,PL,CT,8,Cas tet,0
2019,TL,PL,CT,8,Emp nig,0
2019,TL,PL,CT,8,Eri vag,0.096385542
2019,TL,PL,CT,8,Led pal,0.036144578
2019,TL,PL,CT,8,Ped lap,0
2019,TL,PL,CT,8,Pol bis,0.006024096
2019,TL,PL,CT,8,Rub cha,0
2019,TL,PL,CT,8,Sal pul,0
2019,TL,PL,CT,8,Vac uli,0
2019,TL,PL,CT,8,Vac vit,0.084337349
2019,TL,PL,CT,8,St. D. Bet.,0.072289157
2019,TL,PL,CT,8,vac vit winter kill,0.012048193
2019,TL,PL,CT,8,sal ret,0.012048193
2019,TL,PL,CT,8,unk 4,0
2019,TL,PL,CT,8,led pal winter kill,0.006024096
2019,TL,PL,EX,1,moss,0.181818182
2019,TL,PL,EX,1,lichen,0.016528926
2019,TL,PL,EX,1,litter,0.148760331
2019,TL,PL,EX,1,frost boil,0
2019,TL,PL,EX,1,bare,0
2019,TL,PL,EX,1,And pol,0
2019,TL,PL,EX,1,Bet nan,0.099173554
2019,TL,PL,EX,1,Car big,0.099173554
2019,TL,PL,EX,1,Cas tet,0
2019,TL,PL,EX,1,Emp nig,0
2019,TL,PL,EX,1,Eri vag,0.148760331
2019,TL,PL,EX,1,Led pal,0.033057851
2019,TL,PL,EX,1,Ped lap,0.033057851
2019,TL,PL,EX,1,Pol bis,0.008264463
2019,TL,PL,EX,1,Rub cha,0
2019,TL,PL,EX,1,Sal pul,0.066115702
2019,TL,PL,EX,1,Vac uli,0
2019,TL,PL,EX,1,Vac vit,0.082644628
2019,TL,PL,EX,1,St. D. Bet.,0.033057851
2019,TL,PL,EX,1,sal ret,0.049586777
2019,TL,PL,EX,1,sal sp,0
2019,TL,PL,EX,1,unk 2,0
2019,TL,PL,EX,1,vac vit winter kill,0
2019,TL,PL,EX,2,moss,0.125
2019,TL,PL,EX,2,lichen,0.006944444
2019,TL,PL,EX,2,litter,0.125
2019,TL,PL,EX,2,frost boil,0
2019,TL,PL,EX,2,bare,0
2019,TL,PL,EX,2,And pol,0
2019,TL,PL,EX,2,Bet nan,0.152777778
2019,TL,PL,EX,2,Car big,0.125
2019,TL,PL,EX,2,Cas tet,0
2019,TL,PL,EX,2,Emp nig,0
2019,TL,PL,EX,2,Eri vag,0.111111111
2019,TL,PL,EX,2,Led pal,0.097222222
2019,TL,PL,EX,2,Ped lap,0.027777778
2019,TL,PL,EX,2,Pol bis,0
2019,TL,PL,EX,2,Rub cha,0
2019,TL,PL,EX,2,Sal pul,0.041666667
2019,TL,PL,EX,2,Vac uli,0
2019,TL,PL,EX,2,Vac vit,0.111111111
2019,TL,PL,EX,2,St. D. Bet.,0.041666667
2019,TL,PL,EX,2,sal ret,0.027777778
2019,TL,PL,EX,2,sal sp,0.006944444
2019,TL,PL,EX,2,unk 2,0
2019,TL,PL,EX,2,vac vit winter kill,0
2019,TL,PL,EX,3,moss,0.069565217
2019,TL,PL,EX,3,lichen,0.008695652
2019,TL,PL,EX,3,litter,0.139130435
2019,TL,PL,EX,3,frost boil,0
2019,TL,PL,EX,3,bare,0.052173913
2019,TL,PL,EX,3,And pol,0
2019,TL,PL,EX,3,Bet nan,0.069565217
2019,TL,PL,EX,3,Car big,0.12173913
2019,TL,PL,EX,3,Cas tet,0
2019,TL,PL,EX,3,Emp nig,0
2019,TL,PL,EX,3,Eri vag,0.156521739
2019,TL,PL,EX,3,Led pal,0.086956522
2019,TL,PL,EX,3,Ped lap,0.017391304
2019,TL,PL,EX,3,Pol bis,0
2019,TL,PL,EX,3,Rub cha,0
2019,TL,PL,EX,3,Sal pul,0.173913043
2019,TL,PL,EX,3,Vac uli,0.008695652
2019,TL,PL,EX,3,Vac vit,0.069565217
2019,TL,PL,EX,3,St. D. Bet.,0.008695652
2019,TL,PL,EX,3,sal ret,0
2019,TL,PL,EX,3,sal sp,0.008695652
2019,TL,PL,EX,3,unk 2,0.008695652
2019,TL,PL,EX,3,vac vit winter kill,0
2019,TL,PL,EX,4,moss,0.162162162
2019,TL,PL,EX,4,lichen,0.040540541
2019,TL,PL,EX,4,litter,0.067567568
2019,TL,PL,EX,4,frost boil,0
2019,TL,PL,EX,4,bare,0.006756757
2019,TL,PL,EX,4,And pol,0
2019,TL,PL,EX,4,Bet nan,0.22972973
2019,TL,PL,EX,4,Car big,0.054054054
2019,TL,PL,EX,4,Cas tet,0
2019,TL,PL,EX,4,Emp nig,0
2019,TL,PL,EX,4,Eri vag,0.027027027
2019,TL,PL,EX,4,Led pal,0.081081081
2019,TL,PL,EX,4,Ped lap,0.006756757
2019,TL,PL,EX,4,Pol bis,0.006756757
2019,TL,PL,EX,4,Rub cha,0
2019,TL,PL,EX,4,Sal pul,0.108108108
2019,TL,PL,EX,4,Vac uli,0.081081081
2019,TL,PL,EX,4,Vac vit,0.094594595
2019,TL,PL,EX,4,St. D. Bet.,0.006756757
2019,TL,PL,EX,4,sal ret,0.027027027
2019,TL,PL,EX,4,sal sp,0
2019,TL,PL,EX,4,unk 2,0
2019,TL,PL,EX,4,vac vit winter kill,0
2019,TL,PL,EX,5,moss,0.116788321
2019,TL,PL,EX,5,lichen,0.087591241
2019,TL,PL,EX,5,litter,0.072992701
2019,TL,PL,EX,5,frost boil,0
2019,TL,PL,EX,5,bare,0.01459854
2019,TL,PL,EX,5,And pol,0
2019,TL,PL,EX,5,Bet nan,0.189781022
2019,TL,PL,EX,5,Car big,0.00729927
2019,TL,PL,EX,5,Cas tet,0
2019,TL,PL,EX,5,Emp nig,0
2019,TL,PL,EX,5,Eri vag,0.145985401
2019,TL,PL,EX,5,Led pal,0.072992701
2019,TL,PL,EX,5,Ped lap,0
2019,TL,PL,EX,5,Pol bis,0.02919708
2019,TL,PL,EX,5,Rub cha,0
2019,TL,PL,EX,5,Sal pul,0.072992701
2019,TL,PL,EX,5,Vac uli,0.01459854
2019,TL,PL,EX,5,Vac vit,0.087591241
2019,TL,PL,EX,5,St. D. Bet.,0
2019,TL,PL,EX,5,sal ret,0.087591241
2019,TL,PL,EX,5,sal sp,0
2019,TL,PL,EX,5,unk 2,0
2019,TL,PL,EX,5,vac vit winter kill,0
2019,TL,PL,EX,6,moss,0.153846154
2019,TL,PL,EX,6,lichen,0.034188034
2019,TL,PL,EX,6,litter,0.136752137
2019,TL,PL,EX,6,frost boil,0
2019,TL,PL,EX,6,bare,0.034188034
2019,TL,PL,EX,6,And pol,0
2019,TL,PL,EX,6,Bet nan,0.068376068
2019,TL,PL,EX,6,Car big,0.068376068
2019,TL,PL,EX,6,Cas tet,0
2019,TL,PL,EX,6,Emp nig,0
2019,TL,PL,EX,6,Eri vag,0.11965812
2019,TL,PL,EX,6,Led pal,0.136752137
2019,TL,PL,EX,6,Ped lap,0
2019,TL,PL,EX,6,Pol bis,0.017094017
2019,TL,PL,EX,6,Rub cha,0
2019,TL,PL,EX,6,Sal pul,0.085470085
2019,TL,PL,EX,6,Vac uli,0.034188034
2019,TL,PL,EX,6,Vac vit,0.085470085
2019,TL,PL,EX,6,St. D. Bet.,0
2019,TL,PL,EX,6,sal ret,0.017094017
2019,TL,PL,EX,6,sal sp,0
2019,TL,PL,EX,6,unk 2,0
2019,TL,PL,EX,6,vac vit winter kill,0.008547009
2019,TL,PL,EX,7,moss,0.067226891
2019,TL,PL,EX,7,lichen,0.100840336
2019,TL,PL,EX,7,litter,0.117647059
2019,TL,PL,EX,7,frost boil,0
2019,TL,PL,EX,7,bare,0.008403361
2019,TL,PL,EX,7,And pol,0
2019,TL,PL,EX,7,Bet nan,0.117647059
2019,TL,PL,EX,7,Car big,0.067226891
2019,TL,PL,EX,7,Cas tet,0
2019,TL,PL,EX,7,Emp nig,0
2019,TL,PL,EX,7,Eri vag,0.067226891
2019,TL,PL,EX,7,Led pal,0.008403361
2019,TL,PL,EX,7,Ped lap,0
2019,TL,PL,EX,7,Pol bis,0
2019,TL,PL,EX,7,Rub cha,0
2019,TL,PL,EX,7,Sal pul,0.117647059
2019,TL,PL,EX,7,Vac uli,0.134453782
2019,TL,PL,EX,7,Vac vit,0.100840336
2019,TL,PL,EX,7,St. D. Bet.,0.050420168
2019,TL,PL,EX,7,sal ret,0.033613445
2019,TL,PL,EX,7,sal sp,0
2019,TL,PL,EX,7,unk 2,0
2019,TL,PL,EX,7,vac vit winter kill,0.008403361
2019,TL,PL,EX,8,moss,0.050847458
2019,TL,PL,EX,8,lichen,0.033898305
2019,TL,PL,EX,8,litter,0.271186441
2019,TL,PL,EX,8,frost boil,0
2019,TL,PL,EX,8,bare,0.008474576
2019,TL,PL,EX,8,And pol,0
2019,TL,PL,EX,8,Bet nan,0.050847458
2019,TL,PL,EX,8,Car big,0.152542373
2019,TL,PL,EX,8,Cas tet,0
2019,TL,PL,EX,8,Emp nig,0
2019,TL,PL,EX,8,Eri vag,0.152542373
2019,TL,PL,EX,8,Led pal,0.06779661
2019,TL,PL,EX,8,Ped lap,0
2019,TL,PL,EX,8,Pol bis,0
2019,TL,PL,EX,8,Rub cha,0
2019,TL,PL,EX,8,Sal pul,0.06779661
2019,TL,PL,EX,8,Vac uli,0.016949153
2019,TL,PL,EX,8,Vac vit,0.118644068
2019,TL,PL,EX,8,St. D. Bet.,0
2019,TL,PL,EX,8,sal ret,0
2019,TL,PL,EX,8,sal sp,0
2019,TL,PL,EX,8,unk 2,0
2019,TL,PL,EX,8,vac vit winter kill,0.008474576
2019,TL,IM,EX,1,moss,0.127906977
2019,TL,IM,EX,1,lichen,0.011627907
2019,TL,IM,EX,1,litter,0.162790698
2019,TL,IM,EX,1,frost boil,0
2019,TL,IM,EX,1,bare,0
2019,TL,IM,EX,1,And pol,0
2019,TL,IM,EX,1,Bet nan,0.093023256
2019,TL,IM,EX,1,Car big,0.139534884
2019,TL,IM,EX,1,Cas tet,0
2019,TL,IM,EX,1,Emp nig,0
2019,TL,IM,EX,1,Eri vag,0.034883721
2019,TL,IM,EX,1,Led pal,0.011627907
2019,TL,IM,EX,1,Ped lap,0
2019,TL,IM,EX,1,Pol bis,0
2019,TL,IM,EX,1,Rub cha,0.244186047
2019,TL,IM,EX,1,Sal pul,0.046511628
2019,TL,IM,EX,1,Vac uli,0.081395349
2019,TL,IM,EX,1,Vac vit,0.023255814
2019,TL,IM,EX,1,St. D. Bet.,0
2019,TL,IM,EX,1,unk 2,0.011627907
2019,TL,IM,EX,1,unk 4,0.011627907
2019,TL,IM,EX,1,flower,0
2019,TL,IM,EX,2,moss,0.06557377
2019,TL,IM,EX,2,lichen,0
2019,TL,IM,EX,2,litter,0.245901639
2019,TL,IM,EX,2,frost boil,0
2019,TL,IM,EX,2,bare,0
2019,TL,IM,EX,2,And pol,0
2019,TL,IM,EX,2,Bet nan,0.090163934
2019,TL,IM,EX,2,Car big,0.131147541
2019,TL,IM,EX,2,Cas tet,0.016393443
2019,TL,IM,EX,2,Emp nig,0
2019,TL,IM,EX,2,Eri vag,0.049180328
2019,TL,IM,EX,2,Led pal,0.004098361
2019,TL,IM,EX,2,Ped lap,0
2019,TL,IM,EX,2,Pol bis,0
2019,TL,IM,EX,2,Rub cha,0.18852459
2019,TL,IM,EX,2,Sal pul,0.040983607
2019,TL,IM,EX,2,Vac uli,0.147540984
2019,TL,IM,EX,2,Vac vit,0.016393443
2019,TL,IM,EX,2,St. D. Bet.,0
2019,TL,IM,EX,2,unk 2,0.004098361
2019,TL,IM,EX,2,unk 4,0
2019,TL,IM,EX,2,flower,0
2019,TL,IM,EX,3,moss,0.038461538
2019,TL,IM,EX,3,lichen,0
2019,TL,IM,EX,3,litter,0.211538462
2019,TL,IM,EX,3,frost boil,0
2019,TL,IM,EX,3,bare,0
2019,TL,IM,EX,3,And pol,0
2019,TL,IM,EX,3,Bet nan,0.076923077
2019,TL,IM,EX,3,Car big,0.076923077
2019,TL,IM,EX,3,Cas tet,0.009615385
2019,TL,IM,EX,3,Emp nig,0
2019,TL,IM,EX,3,Eri vag,0.173076923
2019,TL,IM,EX,3,Led pal,0.019230769
2019,TL,IM,EX,3,Ped lap,0
2019,TL,IM,EX,3,Pol bis,0
2019,TL,IM,EX,3,Rub cha,0.163461538
2019,TL,IM,EX,3,Sal pul,0.115384615
2019,TL,IM,EX,3,Vac uli,0.096153846
2019,TL,IM,EX,3,Vac vit,0.009615385
2019,TL,IM,EX,3,St. D. Bet.,0
2019,TL,IM,EX,3,unk 2,0.004807692
2019,TL,IM,EX,3,unk 4,0.004807692
2019,TL,IM,EX,3,flower,0
2019,TL,IM,EX,4,moss,0.031578947
2019,TL,IM,EX,4,lichen,0
2019,TL,IM,EX,4,litter,0.2
2019,TL,IM,EX,4,frost boil,0
2019,TL,IM,EX,4,bare,0
2019,TL,IM,EX,4,And pol,0
2019,TL,IM,EX,4,Bet nan,0.084210526
2019,TL,IM,EX,4,Car big,0.084210526
2019,TL,IM,EX,4,Cas tet,0
2019,TL,IM,EX,4,Emp nig,0
2019,TL,IM,EX,4,Eri vag,0.242105263
2019,TL,IM,EX,4,Led pal,0.021052632
2019,TL,IM,EX,4,Ped lap,0
2019,TL,IM,EX,4,Pol bis,0
2019,TL,IM,EX,4,Rub cha,0.147368421
2019,TL,IM,EX,4,Sal pul,0.094736842
2019,TL,IM,EX,4,Vac uli,0.052631579
2019,TL,IM,EX,4,Vac vit,0.042105263
2019,TL,IM,EX,4,St. D. Bet.,0
2019,TL,IM,EX,4,unk 2,0
2019,TL,IM,EX,4,unk 4,0
2019,TL,IM,EX,4,flower,0
2019,TL,IM,EX,5,moss,0.064516129
2019,TL,IM,EX,5,lichen,0
2019,TL,IM,EX,5,litter,0.150537634
2019,TL,IM,EX,5,frost boil,0
2019,TL,IM,EX,5,bare,0
2019,TL,IM,EX,5,And pol,0
2019,TL,IM,EX,5,Bet nan,0.075268817
2019,TL,IM,EX,5,Car big,0.064516129
2019,TL,IM,EX,5,Cas tet,0.032258065
2019,TL,IM,EX,5,Emp nig,0
2019,TL,IM,EX,5,Eri vag,0.139784946
2019,TL,IM,EX,5,Led pal,0
2019,TL,IM,EX,5,Ped lap,0
2019,TL,IM,EX,5,Pol bis,0
2019,TL,IM,EX,5,Rub cha,0.23655914
2019,TL,IM,EX,5,Sal pul,0.107526882
2019,TL,IM,EX,5,Vac uli,0.086021505
2019,TL,IM,EX,5,Vac vit,0.043010753
2019,TL,IM,EX,5,St. D. Bet.,0
2019,TL,IM,EX,5,unk 2,0
2019,TL,IM,EX,5,unk 4,0
2019,TL,IM,EX,5,flower,0
2019,TL,IM,EX,6,moss,0.069306931
2019,TL,IM,EX,6,lichen,0
2019,TL,IM,EX,6,litter,0.138613861
2019,TL,IM,EX,6,frost boil,0
2019,TL,IM,EX,6,bare,0
2019,TL,IM,EX,6,And pol,0
2019,TL,IM,EX,6,Bet nan,0.059405941
2019,TL,IM,EX,6,Car big,0.138613861
2019,TL,IM,EX,6,Cas tet,0.01980198
2019,TL,IM,EX,6,Emp nig,0
2019,TL,IM,EX,6,Eri vag,0.079207921
2019,TL,IM,EX,6,Led pal,0.00990099
2019,TL,IM,EX,6,Ped lap,0
2019,TL,IM,EX,6,Pol bis,0
2019,TL,IM,EX,6,Rub cha,0.158415842
2019,TL,IM,EX,6,Sal pul,0.217821782
2019,TL,IM,EX,6,Vac uli,0.03960396
2019,TL,IM,EX,6,Vac vit,0.059405941
2019,TL,IM,EX,6,St. D. Bet.,0
2019,TL,IM,EX,6,unk 2,0.004950495
2019,TL,IM,EX,6,unk 4,0
2019,TL,IM,EX,6,flower,0.004950495
2019,TL,IM,EX,7,moss,0.07960199
2019,TL,IM,EX,7,lichen,0
2019,TL,IM,EX,7,litter,0.23880597
2019,TL,IM,EX,7,frost boil,0
2019,TL,IM,EX,7,bare,0
2019,TL,IM,EX,7,And pol,0
2019,TL,IM,EX,7,Bet nan,0.059701493
2019,TL,IM,EX,7,Car big,0.059701493
2019,TL,IM,EX,7,Cas tet,0.009950249
2019,TL,IM,EX,7,Emp nig,0
2019,TL,IM,EX,7,Eri vag,0.228855721
2019,TL,IM,EX,7,Led pal,0.004975124
2019,TL,IM,EX,7,Ped lap,0
2019,TL,IM,EX,7,Pol bis,0
2019,TL,IM,EX,7,Rub cha,0.089552239
2019,TL,IM,EX,7,Sal pul,0.139303483
2019,TL,IM,EX,7,Vac uli,0.059701493
2019,TL,IM,EX,7,Vac vit,0
2019,TL,IM,EX,7,St. D. Bet.,0
2019,TL,IM,EX,7,unk 2,0.009950249
2019,TL,IM,EX,7,unk 4,0.009950249
2019,TL,IM,EX,7,flower,0.009950249
2019,TL,IM,EX,8,moss,0.093023256
2019,TL,IM,EX,8,lichen,0.011627907
2019,TL,IM,EX,8,litter,0.220930233
2019,TL,IM,EX,8,frost boil,0
2019,TL,IM,EX,8,bare,0
2019,TL,IM,EX,8,And pol,0
2019,TL,IM,EX,8,Bet nan,0.069767442
2019,TL,IM,EX,8,Car big,0
2019,TL,IM,EX,8,Cas tet,0
2019,TL,IM,EX,8,Emp nig,0
2019,TL,IM,EX,8,Eri vag,0.488372093
2019,TL,IM,EX,8,Led pal,0
2019,TL,IM,EX,8,Ped lap,0
2019,TL,IM,EX,8,Pol bis,0
2019,TL,IM,EX,8,Rub cha,0.058139535
2019,TL,IM,EX,8,Sal pul,0.011627907
2019,TL,IM,EX,8,Vac uli,0.034883721
2019,TL,IM,EX,8,Vac vit,0.011627907
2019,TL,IM,EX,8,St. D. Bet.,0
2019,TL,IM,EX,8,unk 2,0
2019,TL,IM,EX,8,unk 4,0
2019,TL,IM,EX,8,flower,0
2019,TL,IM,CT,1,moss,0.178571429
2019,TL,IM,CT,1,lichen,0.023809524
2019,TL,IM,CT,1,litter,0.130952381
2019,TL,IM,CT,1,frost boil,0
2019,TL,IM,CT,1,bare,0
2019,TL,IM,CT,1,And pol,0
2019,TL,IM,CT,1,Bet nan,0.107142857
2019,TL,IM,CT,1,Car big,0.095238095
2019,TL,IM,CT,1,Cas tet,0.035714286
2019,TL,IM,CT,1,Emp nig,0
2019,TL,IM,CT,1,Eri vag,0.166666667
2019,TL,IM,CT,1,Led pal,0.05952381
2019,TL,IM,CT,1,Ped lap,0.011904762
2019,TL,IM,CT,1,Pol bis,0
2019,TL,IM,CT,1,Rub cha,0.083333333
2019,TL,IM,CT,1,Sal pul,0.047619048
2019,TL,IM,CT,1,Vac uli,0
2019,TL,IM,CT,1,Vac vit,0.05952381
2019,TL,IM,CT,1,St. D. Bet.,0
2019,TL,IM,CT,1,sal ret,0
2019,TL,IM,CT,1,dead led pal,0
2019,TL,IM,CT,1,unk 2,0
2019,TL,IM,CT,1,unk 4,0
2019,TL,IM,CT,2,moss,0.065359477
2019,TL,IM,CT,2,lichen,0
2019,TL,IM,CT,2,litter,0.130718954
